Model,Noise_Level,Accuracy,F1_Score,Recall,Precision,CO2e_kg,Energy_kWh,Train_Time_sec,Inference_Time_ms,RAM_MB,Model_Size_MB,Accuracy_per_CO2,F1_Score_per_CO2,Accuracy_per_Time,Accuracy_per_RAM
SVM,30,0.84251968503937,0.868995633187773,0.9128440366972477,0.8291666666666667,4.860946993653153e-08,6.367111111111111e-05,0.5784604549407959,0.11559953213989578,0.44158458709716797,0.08645153045654297,17332418.685894582,17877085.15074129,1.4564862262288958,1.907946313474883
KNN,30,0.847769028871391,0.8730853391684902,0.9151376146788991,0.8347280334728033,1.4167674905199068e-09,6.505694444444444e-05,0.01398611068725586,0.020994601913011605,0.5803976058959961,0.39127159118652344,598382610.0924209,616251675.0353276,60.61506646332193,1.4606694105201157
DecisionTree,30,0.8464566929133859,0.8674971687429218,0.8784403669724771,0.8568232662192393,3.1778340096196155e-09,6.322249999999999e-05,0.036004066467285156,0.0013125537261562397,0.350433349609375,0.042138099670410156,266362777.39840356,272983788.99493265,23.51003028178811,2.4154570158831166
LogisticRegression,40,0.8963254593175853,0.9111361079865017,0.9288990825688074,0.8940397350993378,3.684595244529715e-08,6.191527777777777e-05,0.38753390312194824,0.0013125537261562397,0.35384654998779297,0.0012960433959960938,24326293.658667203,24728255.00546384,2.312895599834866,2.5330908535027596
NaiveBayes,40,0.8792650918635171,0.8968609865470852,0.9174311926605505,0.8771929824561403,1.5183942242754937e-09,6.273694444444445e-05,0.010992050170898438,0.0013122408408818283,0.3498954772949219,0.0013647079467773438,579075629.9030715,590664118.8489933,79.99100060436226,2.5129364307912936
RandomForest,40,0.8884514435695539,0.9028571428571428,0.9059633027522935,0.8997722095671982,1.821635490556475e-07,6.595055555555556e-05,1.0409085750579834,0.011820179896717622,0.49497032165527344,3.74733829498291,4877218.5663672425,4956299.696276433,0.8535345609195918,1.7949590201659078
GradientBoosting,40,0.8832020997375328,0.89920724801812,0.9105504587155964,0.8881431767337807,9.976745746074857e-08,6.782666666666667e-05,0.8989405632019043,0.002623543025940422,0.4397296905517578,0.18228912353515625,8852607.074656686,9013031.612757038,0.9824922090418157,2.00851140760889
SVM,40,0.8372703412073491,0.8663793103448276,0.9220183486238532,0.8170731707317073,6.442471477435709e-08,6.365611111111112e-05,0.6199743747711182,0.09328392859831883,0.4484720230102539,0.09304332733154297,12996104.742408687,13447933.970359955,1.3504918514034587,1.8669399611315458
KNN,40,0.8202099737532809,0.8492849284928493,0.8853211009174312,0.8160676532769556,2.0997572547486852e-09,6.58263888888889e-05,0.012998104095458984,0.02373954442542369,0.5836305618286133,0.39127159118652344,390621331.0602181,404468148.1976821,63.102277665234986,1.4053581621624205
DecisionTree,40,0.8438320209973753,0.8633754305396096,0.8623853211009175,0.864367816091954,3.4392234097523774e-09,6.33636111111111e-05,0.03199625015258789,0.0013131794967050628,0.3538551330566406,0.043053627014160156,245355395.8153974,251037902.36231622,26.372841097728614,2.38468215427104
LogisticRegression,50,0.8766404199475065,0.8950892857142857,0.9197247706422018,0.8717391304347826,3.284286229155779e-08,6.743611111111111e-05,0.37947773933410645,0.0,0.3644561767578125,0.0012960433959960938,26691961.625185322,27253692.987178136,2.310123438296546,2.4053383530115044
NaiveBayes,50,0.8648293963254593,0.8851727982162765,0.9105504587155964,0.8611713665943601,1.145353486362444e-09,6.382861111111111e-05,0.010087251663208008,0.0027302369045147435,0.3539886474609375,0.0013647079467773438,755076407.95864,772838087.7658288,85.73488847113993,2.4430992421046294
RandomForest,50,0.8740157480314961,0.8921348314606742,0.9105504587155964,0.8744493392070485,2.092966962799846e-07,7.093611111111112e-05,1.0336229801177979,0.013462827587377994,0.49227237701416016,3.952874183654785,4175965.3332620696,4262536.615806059,0.8455846714358924,1.7754718502239972
GradientBoosting,50,0.8740157480314961,0.8926174496644296,0.9151376146788991,0.87117903930131,7.597646295198038e-08,6.598694444444445e-05,0.8784856796264648,0.006555572269469735,0.4360342025756836,0.18328094482421875,11503769.905475894,11748604.962415705,0.9949117763685466,2.0044660324089847
SVM,50,0.8451443569553806,0.8720173535791758,0.9220183486238532,0.8271604938271605,5.294174285756751e-08,6.63811111111111e-05,0.6332855224609375,0.10246836294339398,0.4485015869140625,0.09318065643310547,15963667.067575116,16471262.684442004,1.3345392038509944,1.884373169714824
KNN,50,0.8162729658792651,0.8461538461538461,0.8830275229357798,0.8122362869198312,1.588713848565278e-09,6.269083333333333e-05,0.011984109878540039,0.022311536033009605,0.5835819244384766,0.39127159118652344,513794832.60400724,532603053.04066145,68.11294073170725,1.3987290073534822
DecisionTree,50,0.8202099737532809,0.8423475258918297,0.8394495412844036,0.8452655889145496,3.7208221899230044e-09,6.207333333333333e-05,0.03699159622192383,0.0013128666114306513,0.3538961410522461,0.046868324279785156,220437831.18006337,226387471.07376838,22.172873234033805,2.3176572971791525
LogisticRegression,60,0.863517060367454,0.88470066518847,0.9151376146788991,0.8562231759656652,4.201684719299183e-08,6.752305555555554e-05,0.4497690200805664,0.0012139948647166175,0.36379146575927734,0.0012960433959960938,20551686.241500854,21055855.550628584,1.9199122701087183,2.373659477044598
NaiveBayes,60,0.8464566929133859,0.8692737430167597,0.8922018348623854,0.8474945533769063,1.4327915705322518e-09,6.109e-05,0.010010004043579102,0.001290651756947435,0.35408973693847656,0.0013647079467773438,590774478.5230311,606699369.8838156,84.56107402437505,2.390514619915286
RandomForest,60,0.868766404199475,0.8888888888888888,0.9174311926605505,0.8620689655172413,2.03128960598567e-07,6.900416666666667e-05,1.1071527004241943,0.011822995864187325,0.4945535659790039,4.07265567779541,4276920.443246751,4375983.051700603,0.7846852596454094,1.7566679606883235
GradientBoosting,60,0.8674540682414699,0.8866442199775533,0.9059633027522935,0.8681318681318682,6.466007586968754e-07,6.64013888888889e-05,0.9058201313018799,0.002604769909475732,0.43103599548339844,0.18408966064453125,1341560.548103424,1371239.0652996583,0.9576449432568155,2.0124863754560383
SVM,60,0.800524934383202,0.8333333333333334,0.8715596330275229,0.7983193277310925,6.105003739961811e-08,6.534361111111111e-05,0.6614689826965332,0.09579796177821522,0.45395660400390625,0.09862804412841797,13112603.50494412,13650005.287933635,1.2102229361077457,1.763439340506463
KNN,60,0.7926509186351706,0.8252212389380531,0.8555045871559633,0.7970085470085471,1.738077243752544e-09,6.228527777777778e-05,0.015006780624389648,0.02374173462234457,0.5835714340209961,0.39127159118652344,456050455.4583669,474789737.8579008,52.81951795489841,1.3582757352832526
DecisionTree,60,0.8254593175853019,0.851063829787234,0.8715596330275229,0.8315098468271335,3.914796022119873e-09,6.311611111111111e-05,0.034915924072265625,0.0012333937517301303,0.35386180877685547,0.049157142639160156,210856277.8037956,217396723.85954368,23.641342439536913,2.3327166060631166
LogisticRegression,70,0.863517060367454,0.8839285714285714,0.908256880733945,0.8608695652173913,2.1198238804400927e-08,6.320111111111111e-05,0.2547314167022705,0.0013131794967050628,0.36387062072753906,0.0012960433959960938,40735320.907328434,41698208.02495444,3.389911898369139,2.373143120598469
NaiveBayes,70,0.8517060367454068,0.8743047830923248,0.9013761467889908,0.8488120950323974,1.2193500308273e-09,6.212e-05,0.009912490844726562,0.0013128666114306513,0.35398197174072266,0.0013647079467773438,698491831.8881285,717025268.3711582,85.92250425114024,2.406071791049423
RandomForest,70,0.8503937007874016,0.8719101123595505,0.8899082568807339,0.8546255506607929,2.835999804875814e-07,6.945666666666668e-05,1.1385095119476318,0.01312209552354387,0.49305057525634766,4.49898624420166,2998567.557463706,3074436.432825251,0.746935964841124,1.7247595753138785
GradientBoosting,70,0.8582677165354331,0.8778280542986425,0.8899082568807339,0.8660714285714286,9.374906809207397e-08,6.74988888888889e-05,0.9392795562744141,0.0014158058667120344,0.44036293029785156,0.18273162841796875,9154946.646429602,9363592.323248476,0.9137510880569906,1.949000829735873
SVM,70,0.8044619422572179,0.8389189189189189,0.8899082568807339,0.7934560327198364,6.485011887266447e-08,6.985416666666667e-05,0.7577698230743408,0.12397453228006838,0.4606504440307617,0.10550975799560547,12404941.675385479,12936274.188890327,1.0616178129045082,1.7463609395837179
KNN,70,0.7834645669291339,0.8180815876515987,0.8509174311926605,0.7876857749469215,7.204180164089716e-10,6.183250000000001e-05,0.003997325897216797,0.02698197452415006,0.5834493637084961,0.39127159118652344,1087513844.8569443,1135565142.7617612,195.99717087731923,1.3428150164554293
DecisionTree,70,0.7979002624671916,0.825,0.8325688073394495,0.8175675675675675,3.307273188142281e-09,6.164555555555556e-05,0.03598189353942871,0.0013106764145097707,0.35399818420410156,0.051751136779785156,241256230.4583547,249450212.62770507,22.175049281185217,2.253967105116995
LogisticRegression,80,0.8556430446194225,0.8783185840707964,0.9105504587155964,0.8482905982905983,4.4082598726791554e-08,6.27636111111111e-05,0.4233512878417969,0.001202418109563392,0.36443328857421875,0.0012960433959960938,19409995.538656812,19924383.07719348,2.02111832228362,2.3478729069097275
NaiveBayes,80,0.8503937007874016,0.8736141906873615,0.9036697247706422,0.8454935622317596,1.5529155402589768e-09,6.265944444444445e-05,0.010995864868164062,0.0013128666114306513,0.3540363311767578,0.0013647079467773438,547611044.3492522,562563879.3862997,77.3375910838552,2.4019955747502935
RandomForest,80,0.8661417322834646,0.8864142538975501,0.9128440366972477,0.8614718614718615,2.0432419233919726e-07,6.594388888888889e-05,1.0759167671203613,0.011898401215320497,0.49182891845703125,4.427422523498535,4239056.189908184,4338273.621686558,0.8050267072253652,1.7610630440372026
GradientBoosting,80,0.8582677165354331,0.8810572687224669,0.9174311926605505,0.847457627118644,9.112756011374157e-08,6.705e-05,0.9455540180206299,0.0026247945670380677,0.4342994689941406,0.18498992919921875,9418311.161455212,9668395.243137954,0.9076876626594882,1.9762117566554347
SVM,80,0.8057742782152231,0.8362831858407079,0.8669724770642202,0.8076923076923077,7.064789534542573e-08,6.455583333333334e-05,0.7142329216003418,0.12347047410299147,0.46009254455566406,0.10471630096435547,11405495.864745459,11837340.40132103,1.1281673720804828,1.7513308740818705
KNN,80,0.7952755905511811,0.8251121076233184,0.8440366972477065,0.8070175438596491,1.4113526964910082e-09,8.49586111111111e-05,0.014006614685058594,0.02099522768356043,0.5829534530639648,0.39127159118652344,563484657.3279976,584625026.5258025,56.77857272675123,1.3642179943720467
DecisionTree,80,0.7913385826771654,0.8199320498301246,0.8302752293577982,0.8098434004474273,3.925548324959002e-09,6.919388888888889e-05,0.03508281707763672,0.0013119279556074168,0.3523139953613281,0.051445960998535156,201586763.72565866,208870705.93856156,22.55630102126543,2.246117364328885
LogisticRegression,90,0.8648293963254593,0.8843995510662177,0.9036697247706422,0.865934065934066,3.784872520100569e-08,6.545916666666666e-05,0.44318103790283203,0.0013134923819794742,0.35585689544677734,0.0012960433959960938,22849630.779704034,23366693.23390364,1.9514133556297915,2.4302729759940958
NaiveBayes,90,0.863517060367454,0.8831460674157303,0.9013761467889908,0.8656387665198237,1.0069555792704407e-09,6.279166666666667e-05,0.007996797561645508,0.0013134923819794742,0.3506441116333008,0.0013647079467773438,857552287.4535233,877045706.4805055,107.98285860193357,2.462659522058392
RandomForest,90,0.8858267716535433,0.9019165727170236,0.9174311926605505,0.8869179600886918,2.7734714204199906e-07,6.75136111111111e-05,1.0978384017944336,0.01312209552354387,0.49823951721191406,4.667595863342285,3193927.8881027782,3251941.1091694077,0.8068826616063401,1.7779135155928998
GradientBoosting,90,0.8674540682414699,0.8861330326944757,0.9013761467889908,0.8713968957871396,9.45195782110172e-08,6.296222222222222e-05,0.9756782054901123,0.001410486817047039,0.4438009262084961,0.18357086181640625,9177506.762724418,9375126.819928912,0.8890780416743262,1.954601752755115
SVM,90,0.7900262467191601,0.8290598290598291,0.8899082568807339,0.776,8.835891386421617e-08,7.002916666666668e-05,0.7798182964324951,0.12338317911143065,0.464599609375,0.10927867889404297,8941104.096562544,9382865.777796574,1.0130901651491946,1.700445352896311
KNN,90,0.7664041994750657,0.8035320088300221,0.8348623853211009,0.774468085106383,7.487662044773147e-10,6.984111111111111e-05,0.003990888595581055,0.02899820723245776,0.580449104309082,0.39127159118652344,1023556077.8414984,1073141394.5036919,192.03848494384766,1.3203641693742107
DecisionTree,90,0.7965879265091863,0.8236632536973834,0.8302752293577982,0.8171557562076749,2.1860905233179952e-09,6.691722222222223e-05,0.023398399353027344,0.0013116150703330052,0.35042667388916016,0.054650306701660156,364389268.42798096,376774541.08681977,34.04454785519855,2.273194325273158
LogisticRegression,100,0.84251968503937,0.8645598194130926,0.8784403669724771,0.8511111111111112,3.277316440068776e-08,6.97475e-05,0.38198304176330566,0.0,0.3538837432861328,0.0012960433959960938,25707608.66233867,26380114.19473883,2.205646829634479,2.3807809796963477
NaiveBayes,100,0.8280839895013123,0.8516421291053228,0.8623853211009175,0.8411633109619687,1.155948792275025e-09,6.257194444444444e-05,0.009912252426147461,0.0013097377586865362,0.3503894805908203,0.0013647079467773438,716367364.2251563,736747280.4995145,83.54145494891912,2.36332434439816
RandomForest,100,0.8556430446194225,0.8764044943820225,0.8944954128440367,0.8590308370044053,2.0408679973435054e-07,6.900777777777778e-05,1.1214954853057861,0.011811106223759688,0.49761962890625,4.94789981842041,4192544.7688589846,4294273.297061808,0.7629482738275344,1.7194720523788323
GradientBoosting,100,0.8530183727034121,0.8741573033707866,0.8922018348623854,0.8568281938325991,7.731792575378527e-08,6.427e-05,0.9214646816253662,0.002625420337586891,0.42644309997558594,0.18517303466796875,11032608.083923548,11306010.796959206,0.9257200950977067,2.0003099422929993
SVM,100,0.7769028871391076,0.8168103448275862,0.8692660550458715,0.7703252032520326,6.25409162109115e-08,6.466027777777778e-05,0.760833740234375,0.14457364720622387,0.47178077697753906,0.11631298065185547,12422313.810035957,13060415.393867822,1.0211204446582278,1.6467455332036451
KNN,100,0.7598425196850394,0.7941507311586051,0.8096330275229358,0.7792494481236203,1.4641791471366348e-09,7.171861111111112e-05,0.008006572723388672,0.02231654219740019,0.5803461074829102,0.39127159118652344,518954610.9647825,542386314.346612,94.90234410353878,1.3092920067658331
DecisionTree,100,0.7926509186351706,0.8224719101123595,0.8394495412844036,0.8061674008810573,2.055902557840583e-09,7.604972222222222e-05,0.02398681640625,0.0017349488466117638,0.3503751754760742,0.059075355529785156,385548875.17029566,400053935.91038805,33.04527392091256,2.2622918919930664
